Recorded Date,Response ID,In which country and state do you currently reside?,"Primary institution 
Note: Please complete this survey about the place where you work or attend school most often.",Institution Type,Select your field(s) or discipline(s). Check all that apply. - Selected Choice,"Select your field(s) or discipline(s). Check all that apply. - Other (please write in if you are unsure, or work in a different field) - Text",Student or Professional?,Role,Check any of the following that apply to you: - Other - Text,"If applicable: If you plan to apply, have been admitted, or are currently enrolled in a graduate program, please list the specific program(s) or types of programs (M.S., Ph.D., M.D.) below.",Check any of the following that apply to you: - Selected Choice,Check any of the following that apply to you: - Other - Text,"Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - Food, nutrition","Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - Housing","Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - Health, medical","Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - Finances, paying bills","Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - General well-being","Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - Mental health","Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - Living conditions","Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - Distance from family, friends","Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - Relationships with others","Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - Childcare","Currently, are you concerned about the following?: (If you are not, leave blank.) __________About... - Personal impacts - Education for children",Feel free to comment on any of the items you marked above.,"Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Learning environment","Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Completing your education","Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Decisions about graduate school","Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Education (other)","Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Professional development (internships, programs, conferences)","Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Finding a job","Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Keeping your current job","Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Telework tools (internet, wifi, computer)","Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Telework productivity","Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Other (write-in)","Currently, are you concerned about the following?: (If you are not, leave blank.)   __________Abo... - Academic and/or professional impacts - Other (write-in) - Text",Feel free to comment on any of the items you marked above.,Has there been any official communication about COVID-19 from the institution you've listed above? - Selected Choice,Has there been any official communication about COVID-19 from the institution you've listed above? - Other - Text,"Related to COVID-19, what information have you received from this institution that has been most HELPFUL to you, in terms of your own studies, work, and/or projects? 

Note: This could be via email, printed, etc.",How did you FEEL as a result of this communication? Why?,What did you DO as a result of this communication? Why?,"Related to COVID-19, what information have you received from this institution that has been most UNHELPFUL to you, in terms of your own studies, work, and/or projects? 

Note: This could be via email, printed, etc.",How did you FEEL as a result of this communication? Why?,What did you DO as a result of this communication? Why?,"Related to COVID-19: What conversations have you had at this institution? With whom? 

Note: This could be via email, phone, virtual meetings, in-person, etc.",How did you FEEL as a result of this communication? Why?,What did you DO as a result of this communication? Why?,"Did you feel supported from your institution, department, team, etc.? ","Related to COVID-19, what information do you need that you DO NOT currently have? In other words, what type of information are you waiting for?","How has COVID-19 changed and/or altered your academic or professional plans? 
Some examples: programs you will apply to, jobs you will apply to, interest level in certain career paths.",(Optional) Please explain or give an example.,"If applicable, how has COVID-19 changed and/or altered your current or future projects?
Some examples: scope of work has changed, funding issues, applying for different types of grants, some work put on hold.",(Optional) Please explain or give an example.,How would you describe yourself? (Mark one answer) - Selected Choice,Do you consider yourself to be transgender? (Mark one answer),Do you consider yourself to be: (Mark one answer) - Selected Choice,What is your race and/or ethnicity? Check all that apply. - Selected Choice,What is your race and/or ethnicity? Check all that apply. - Other (write-in) - Text,"OPTIONAL: If you have any additional comments about how COVID-19 has impacted you personally, or if you have any additional statements to make, please feel free to include these below:","CLICK TO SUBMIT SURVEY

Note: After completing this survey, we recommend that you take steps to protect your privacy by clearing your internet browser's history, cache, cookies, and other browsing data."
7/14/2021 7:16:05,R_3m4ReK5Tx6fr5f2,removed for now,removed for now,,Geosciences,,Student,Graduate student (second-year or above),,,None of these,,2,,2,0,0,2,0,0,"1,2",0,0,,"2,3",0,2,"2,3","2,3",1,0,0,0,,,,"Yes, explicitly mentioning COVID-19",,"Any news post about administration policy such as mask mandates, general health issues, student health center rules, and the availability of facilities on campus.",Pretty good. I feel that my university was on top of this issue and was dealing with it to the best of their ability. I have a lot of dealings with poor administration coordination and organization so I felt better knowing they were actually doing something constructive. ,I have altered my schedules and my work/life balance to fit around the new policies. I want to adhere to the new rules to keep everyone around me safe and to limit my exposure to Covid-19. ,Anything that is applied to on campus residents. ,I'm ambivalent. I understand the live in residents are very important but I live off campus. ,Nothing. I live off campus. ,When I got Covid-19 I went through a very detailed schedule with the UA student health center. I was seen by a campus tele-doc and I received a call every day to check up on my recovery. My classes were on hold while I recovered and I was given plenty of time to catch up. ,Pretty good. Knowing I would not get swept under a rug and forgotten about was nice. ,I recovered and got back on track with my classes. ,Supported,Nothing. ,CHANGED,I will go where the work is. But I will not go into heavy urban areas. If this means I take a lower paying job then so be it. I'm worried that completing my PhD will be delayed. ,It has changed my plans,Due to the lockdowns I had to completely shift the focus of my PhD because I lost access to study materials (in Europe). I'm worried that future lockdowns will put several aspects of my research on hold and force me to delay my PhD. ,Man,No,Heterosexual or straight,Other (write-in),American,,Submit
5/22/2020 10:27:44,R_3MiK8MQpQinIHdx,removed for now,removed for now,,Psychology,,Student,First-year graduate student,,Ph.D.,None of these,,0,0,"1,2",0,0,"1,2",1,2,2,0,0,,2,"1,2",0,0,2,0,0,0,"1,2",,,,"Yes, explicitly mentioning COVID-19",,Mostly informing us about number of cases at the university at the start of the pandemic. They also informed us who we can contact with any issues and that all services should still be running. I have also had a personal meeting with a student advisor asking me about an issues I might have and how they can help.,"Comforted. I felt like they care, and they're trying to help","I will contact more people so that everyone is aware of my situation and how I'm getting on with my studies so that if I need help in the future, it will be easier to get.",At the beginning they were slow to announce closure.,"Uncertain, nervous.","Because of unclear communication at the beginning regarding closing the university, I came back to the UK to continue my studies. I found out that the university was closing on the day that I arrived back from my holidays. If they were more clear early on, I might have stayed with my family.","Email, and Zoom meetings with supervisor and student advisor.","Supported, but also still unsure of what will happen if I don't meet deadlines.",Keeping in touch with them,Supported,"What happens if I don't meet deadlines. My assignments have been affected by the current situation. Currently it seems as though they are awarding the same extensions as they were before, and I think it should be more.",CHANGED,I will probably take a few months to apply for a job once I am done with my degree so that I can travel and do the things I couldn't in lockdown.,Somewhat,"My internship project changed completely. Initially I was meant to be assisting in a lab once a week. Now I am instead completing a literature review for my supervisor, and being told I will have to assist in more ways. The workload has increased.",Woman,No,Heterosexual or straight,White,,"I have done a lot of thinking and learning how to be on my own. I have become more independent, and it has shown me that I can cope better than I thought I could. I have more time and less distractions to focus on my work. It has shown me what's important in life and luxuries I can live without. But I also feel immense pressure to complete all my work on time because of all this extra time, which is resulting in anxiety. I feel that it's harder to access medical care because I don't want to be a burden.",Submit
5/29/2020 8:28:16,R_40zL6uOeYbcQZIl,removed for now,removed for now,,Mathematical Sciences,,Professional,Faculty,,,"Near-first generation to college (a parent/guardian is a college graduate, but you had little to no exposure to information about how to succeed in college)",,0,0,0,0,0,"1,2",0,2,2,0,"1,3",,2,2,1,2,2,0,0,2,2,,,,"Yes, explicitly mentioning COVID-19",,Guidance and check - ins from a direct supervisor. This supervisor was extremely helpful in making sure I had the technology I would need in home in order to successfully continue work.,Supported,n/a,"Initially, the institution chose to supply too much information, rather than too little. The updates were near daily, daily, or more than daily.",This style of communication was very bothersome. I did not feel the information being shared was of quality. Communicating unneeded information so frequently became a large distraction from work.,n/a,n/a,n/a,n/a,Neutral feelings,I am waiting to see how classes will progress in Fall semester 2020.,CHANGED,,It has changed my plans,,Woman,No,Heterosexual or straight,Black or African American,,,Submit
3/8/2021 7:48:27,R_9t7n4buJm1uafjH,removed for now,removed for now,,Life Sciences,,Professional,Employee (including Postdoctoral Scholars),,,First generation to college (no parent/guardian in the household is a college graduate),,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,2,,,I have been unable to accept interns from universities.,"Yes, explicitly mentioning COVID-19",,Continue to work with only intermittent (& careful)  field work or access to collections,It is not proactively helpful for my research. There is a lack of transparency about access to my office.,I have kept requesting intermittent access and have received it (about once every two months).,None,I think an effort should be made to allow access with carefulness.,Keep requesting access to my lab.,Virtual meeting with directors at both institutions,Good.,Continue working at home as required.,Not supported,Transparency about access to office,NO CHANGE,,It has changed my plans,"My research project priorities have changed to those that I can do at home. I am proofing databases at home, rather than conducting organismal research.",Woman,No,Heterosexual or straight,Hispanic or Latinx,,,Submit
5/27/2020 10:05:28,R_bpYEbF7x6JoFOxj,removed for now,removed for now,,Mathematical Sciences,,Professional,Faculty,,,"First generation to college (no parent/guardian in the household is a college graduate),Attended community college",,1,1,1,1,1,1,1,1,1,1,1,,2,1,1,1,1,1,1,1,2,,,,"Yes, explicitly mentioning COVID-19",,Email and up-to-date Zoom meetings.,Informed,Start planning with Department,Lack of Clarity for fall teaching.,Time to plan may be wasted.,Plan with Department,None,"As long as I can communicate, it's fine.",Continue to work,Neutral feelings,,CHANGED,,It has changed my plans,,Woman,No,Decline to state,"Asian,Native Hawaiian or Other Pacific Islander",,,Submit
5/24/2020 9:19:21,R_e3WvXhHtAfvaU1j,removed for now,removed for now,,Mathematical Sciences,,Professional,Faculty,,,"Near-first generation to college (a parent/guardian is a college graduate, but you had little to no exposure to information about how to succeed in college),Attended community college",,0,0,0,0,2,"1,2",0,0,2,0,0,,2,0,0,0,"1,2",0,2,2,2,,,,"Yes, explicitly mentioning COVID-19",,"(Minimal) insight into the decision-making process. Directness about the decisions being made (no spending, hiring freezes, etc.)","I feel good about the directness, but I feel sad and a bit scared about the content of the messages.",Build anxiety.,That there will be no money for support of any kind.,Terrible. I am very worried that my technology will fail.,Build anxiety. I applied for a grant.,"I have had only virtual meetings in place of the physical, regularly-scheduled meetings.",I am very exhausted of the screen-time.,I have been making several more concerted efforts at self-care.,Not supported,Information on whether my continuous employment is going to go through.,CHANGED,"COVID-19 has helped me to realize that I am burning out, so I am reconsidering all of my commitments.",It has changed my plans,,Man,No,Heterosexual or straight,"Asian,White,Mixed Race (two or more races)",,,Submit
5/26/2021 5:18:35,R_ONJHbvEgI9ZnlFT,removed for now,removed for now,,"Computer and Information Science and Engineering,Life Sciences",,Professional,Employee (including Postdoctoral Scholars),,,None of these,,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,2,0,0,2,2,,,,"Yes, explicitly mentioning COVID-19",,"There has been a great deal of communication about COVID-19, much of it essential to doing my job.",I feel a lot of communication has been necessary although it could be overwhelming to keep track of all of the rules and guidance.,"It has changed nearly every aspect of my job, including how I teach, how I run a research group, and my administrative responsibilities.",It is hard to identify any one thing that is unhelpful.  There has simply been a huge volume of communication and collectively it is hard to filter the essentials from the inessentials.,"As with the prior response, I feel the added communication is essential but can be overwhelming since it is so extensive and detailed.",There were too many changes to my work life to list individually. ,"I have had numerous conversations with people I report to, people who report to me, collective groups of faculty and administrators, students. etc.","I generally feel it is needed to keep people up to date with the restrictions we operate under, although the volume of discussion is large enough to distract from many other responsibilities.","It really depends, as often there are action items but it is specific to the group and reason fro the discussion.",Neutral feelings,We are currently gradually transitioning back to something closer to normal operation.  The main things we are missing are details and timelines for when important changes will happen.,NO CHANGE,,Somewhat,"Some projects have been delayed.  It has made it much harder to do some aspects of my job, especially administrative work.  It has created a lot of disruption to conference planning.  The biggest impact has simply been a tremendous increase in the amount of time and effort we needed to devote to teaching and administrative work, which has taken away from our other responsibilities.",Man,No,Heterosexual or straight,White,,,Submit
6/16/2020 15:38:25,R_r8wRaiYmwLghCCd,removed for now,removed for now,,Mathematical Sciences,,Professional,Faculty,,NA,First generation to college (no parent/guardian in the household is a college graduate),,0,0,1,0,1,1,0,0,0,0,0,I have chronic health problems and depression,2,0,0,0,0,0,1,2,2,,,,"Yes, explicitly mentioning COVID-19",,Online meetings,"Better
Most people were having the same issues as I was",Tried out suggestions,No one seemed to know what was going to happen,Uncertain about what to do,Stayed in touch with administrators ,Call from the chair,"Felt better
Chair was aware of my problems and sympathetic ",I felt free to communicate with the Chait and discuss possible strategies ,Supported,If we will have to be online for classes in the fall,NO CHANGE,,It has changed my plans,"I will need a better set up for online teaching, and I will need to learn how to teach better online",Woman,No,Heterosexual or straight,White,,I have had chronic health problems and I have been extra careful about exposure,Submit
5/7/2020 17:47:05,R_RyswRZavs6sSUfv,removed for now,removed for now,,Geosciences,Energy,Student,First-year graduate student,,M.S.,First generation to college (no parent/guardian in the household is a college graduate),,0,0,2,1,1,1,0,1,2,0,0,,1,2,2,0,1,1,1,1,1,,,,"Yes, explicitly mentioning COVID-19",,Email,Anxious,Plan,N/A,N/A,N/A,Virtual meetings with faculty and peers.,Comforting and Understanding,Prioritize mental health,Neutral feelings,,CHANGED,,Somewhat,,Man,No,Heterosexual or straight,Black or African American,,,Submit
3/14/2021 23:28:20,R_sdiEysXn6DRHlFn,removed for now,removed for now,,Physics and Astronomy,,Professional,Faculty,,,"Near-first generation to college (a parent/guardian is a college graduate, but you had little to no exposure to information about how to succeed in college)",,0,0,0,0,0,0,2,0,0,0,0,elder care - took my mom out of assisted living facility and she is now living with me,0,0,0,0,0,0,0,0,0,,,,"Yes, explicitly mentioning COVID-19",,"extensive information about the research environment and how to carry out research that needs to be on-site; many communications related to resources, well-being, teaching online, graduation, etc.; information about covid-19 testing on campus and as part of the university community",I was glad the university leadership was engaged and communicating with the community,N/A,N/A,N/A,N/A,the chair of the astronomy department has sent out numerous helpful messages,I felt that the chair was looking out for the department and communicating helpful information,N/A,Supported,It would be nice to know if the university is going to participate in a vaccination program on campus,CHANGED,I will likely retire sooner than I otherwise would have,,,Woman,No,Heterosexual or straight,White,,,Submit
3/7/2021 12:21:28,R_u3OS80KyGPH016F,removed for now,removed for now,,Geosciences,,Professional,Employee (including Postdoctoral Scholars),,,First generation to college (no parent/guardian in the household is a college graduate),,0,0,"1,2,3",1,0,"1,2",1,"1,2","1,2","1,2,3","1,2,3",,0,0,0,0,"1,2,3","1,2,3","1,2,3",0,"1,2,3",,,,"Yes, explicitly mentioning COVID-19",,"University’s Policy, Such as virus condition, testing, vaccines shot.",Very efficient and timely,Following the guidelines ,Not sure,.,.,.,.,.,Neutral feelings,,CHANGED,,It has changed my plans,,Man,No,Heterosexual or straight,Asian,,,Submit
5/20/2020 10:29:45,R_x3YctFoyOuDqdVf,removed for now,removed for now,,Mathematical Sciences,,Student,Undergraduate,,Ph.D.,"Near-first generation to college (a parent/guardian is a college graduate, but you had little to no exposure to information about how to succeed in college),Attended community college",,0,0,"1,2","1,2","1,2","1,2,3",2,2,"2,3",0,0,,2,0,1,"2,3","1,2",0,0,2,"2,3",,,,"Yes, explicitly mentioning COVID-19",,Definite plans,Confused,Research state policy. Forward the communication to family and friends and discuss it.,We don’t know what we will do,"Anxious, confused","Tell others, freak out ",With friends and family,I don’t know,Nothing,Not supported,"Will we have in-person classes in the fall (for sure.) they say we will, but are they certain",CHANGED,,It has changed my plans,,"Genderfluid, Genderqueer, or Gender Non-conforming",Yes,Gay,White,,,Submit
5/14/2021 14:23:22,R_xGxZzLReQn59eFz,removed for now,removed for now,,Physics and Astronomy,,Professional,Employee (including Postdoctoral Scholars),,,None of these,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,2,2,,,,"Yes, explicitly mentioning COVID-19",,"Well, I'm the Executive Director so I was writing the information.",It was tough telling folks that I didn't have work for them.,I tried to stay in touch with furloughed staff as much as possible.,Forwarded emails from Town Council,frustrated,made changes to programming offerings,"I'd had numerous conversations with staff, board members, and vendors.",sometimes relaxed; sometimes tense.,changed company policies,Neutral feelings,I have everything that I need.,CHANGED,,It has changed my plans,,Man,No,Bisexual,White,,,Submit
5/13/2020 8:43:40,R_YPk5rv0HcyeZecp,removed for now,removed for now,,Life Sciences,,Student,Graduate student (second-year or above),,PhD,None of these,,0,0,0,0,0,0,0,1,0,0,0,,2,2,2,2,2,2,0,2,2,,,"I'm a 5th year PhD candidate ready to defend, but there are very limited jobs/postdocs currently hiring, so I'm staying a student to keep TAing until I can find a position.","Yes, explicitly mentioning COVID-19",,Regular emails with as many updates as they knew,That nobody knew what to expect when,Nothing- what was there to do?,"The university president, provost, college head, department head, etc all send out multiple emails (long emails) per week. Most have no new information and it's overwhelming. I don't read most of them so I could be missing critical info if it was buried in one of their emails.",overwhelmed,Nothing- what is there to do?,weekly video calls with my advisor,Good to check in,--,Supported,When we can continue research and find jobs.... but nobody knows that.,CHANGED,I'm applying to everything- even positions I previously decided I'd rather not do.,It has changed my plans,,Woman,No,Heterosexual or straight,White,,,Submit
7/13/2021 20:42:03,R_YVMRmZ92ERsTZNT,removed for now,removed for now,,"Chemistry,Physics and Astronomy",,Professional,Faculty,,,Attended community college,,1,1,1,2,2,3,3,3,3,3,1,,1,1,1,1,1,3,1,3,3,,,,Not sure,,Everything ,Good ,Follow instructions ,Nothing,Good,Nothing ,No conversation ,Nothing ,Nothing ,Neutral feelings,Nothing ,CHANGED,,It has changed my plans,,Man,No,Heterosexual or straight,Black or African American,,,Submit
5/10/2021 4:47:59,R_z1NCud2mNGi6TzH,removed for now,removed for now,,"Mathematical Sciences,STEM Education and Learning ",,Professional,Faculty,,,None of these,,2,,"2,3",2,2,0,0,"2,3",0,0,2,,2,0,0,2,2,0,2,2,2,,,,"Yes, explicitly mentioning COVID-19",,Most of the communication was very generic and sometimes vague.  Also updates were very last minute.  Or nothing was communicated to faculty until students were informed.  Leaving faculty confused and students frustrated that their instructors were clueless about what was meant for classes.,Frustrated and overwhelmed.,Not much I could do.  Other than just suck it up.,"Like stated previously, a lot of it was vague and just repeated what the national news said.  Nothing spoke to what we were doing as a community.  But I suppose, I cannot expect the institution to have effective answers, if no one is modeling effective communication.",Angry. Frustrated.  Sometimes felt like I couldn't do my job.  ,Not much could be done.  Just kept trying my best to survive and not let students down.,Mostly with colleagues. ,A little better knowing we are all experiencing the same things.,Not much could be done.,Not supported,"Even though the majority of the campus has either gotten it or has been vaccinated, we do not know when we can get back to some sense of normalcy.  Most rules are arbitrary and many contradict themselves.  ",CHANGED,,It has changed my plans,Most opportunities for funding and accessibility to expand my research has almost completely diminished,Woman,No,Heterosexual or straight,White,,,Submit
